8.7647,-271.86,4847.5,3.6681,-19.328,174.57,-6.5374,2.3149,8.2389,8.207,0,0,9.4612,-15.992,10.364,-34.318,0,0,-6.3428,0.36251,2.5776,6.7817,0,0,3.1506,13.393,-16.727,-30.061,0,0,-6.7847,0.95188,4.0953,-11.122,1.2875,2.3421,68.87,0.38095,-22.786,-81.991,-4.3166,24.796,-5.2192,9.7418,-111.91,19.429,-23.294,10.705,6.9573,0,0,-5.4892,16.078,60.38,-0,0,0,-0,0,0,-5.4933,-6.0323,108.67,10.539,41.719,-9.5147,17.604,0,0,-36.311,-31.763,-45.827,-0,0,0,-0,0,0
8.8556,-271.85,4847.5,3.6569,-19.437,174.56,-6.5351,2.3501,8.2493,8.1945,0,0,9.46,-16.1,10.401,-34.321,0,0,-6.3541,0.27366,2.5832,6.7751,0,0,3.1632,13.371,-16.728,-30.083,0,0,-6.7559,0.94507,4.0562,-11.134,1.2779,2.3539,68.79,0.16751,-22.553,-81.988,-4.4088,24.758,-5.248,9.7041,-111.9,19.382,-23.112,10.662,7.0027,0,0,-5.7573,16.274,60.279,-0,0,0,-0,0,0,-5.4439,-5.9366,108.68,10.549,41.832,-9.4895,17.489,0,0,-36.175,-31.811,-45.75,-0,0,0,-0,0,0
8.8958,-271.88,4847.6,3.6298,-19.519,174.54,-6.532,2.3594,8.256,8.1623,0,0,9.4647,-16.162,10.426,-34.331,0,0,-6.3603,0.22937,2.5887,6.7397,0,0,3.1766,13.328,-16.737,-30.057,0,0,-6.7514,0.95084,4.0187,-11.133,1.2808,2.3764,68.681,-0.12577,-22.226,-82.012,-4.3962,24.712,-5.2568,9.6927,-111.89,19.348,-22.936,10.61,7.0502,0,0,-5.7571,16.267,60.076,-0,0,0,-0,0,0,-5.4191,-5.8787,108.67,10.482,41.768,-9.4088,17.494,0,0,-36.103,-31.679,-45.646,-0,0,0,-0,0,0
8.923,-271.91,4847.7,3.5998,-19.594,174.53,-6.5247,2.3432,8.2591,8.1172,0,0,9.4873,-16.224,10.411,-34.355,0,0,-6.3487,0.10935,2.5889,6.6753,0,0,3.2109,13.355,-16.738,-30.098,0,0,-6.7402,0.96274,3.9881,-11.156,1.2918,2.3852,68.629,-0.30417,-22.031,-81.98,-4.54,24.69,-5.2053,9.6457,-111.88,19.26,-22.749,10.559,7.1227,0,0,-5.7856,16.198,59.825,-0,0,0,-0,0,0,-5.4271,-5.8996,108.66,10.508,41.664,-9.3538,17.435,0,0,-35.92,-31.659,-45.653,-0,0,0,-0,0,0
8.9321,-271.93,4847.9,3.5537,-19.654,174.51,-6.5329,2.3611,8.2654,8.0714,0,0,9.4942,-16.278,10.447,-34.336,0,0,-6.3733,0.071654,2.5943,6.6455,0,0,3.2204,13.33,-16.736,-30.085,0,0,-6.7429,0.97398,3.9626,-11.163,1.3012,2.4025,68.552,-0.59738,-21.703,-81.977,-4.5374,24.661,-5.1511,9.6215,-111.89,19.245,-22.737,10.539,7.1104,0,0,-5.8038,16.359,59.735,-0,0,0,-0,0,0,-5.4092,-5.9085,108.65,10.539,41.761,-9.2998,17.51,0,0,-35.885,-31.708,-45.633,-0,0,0,-0,0,0
8.9188,-271.94,4848,3.5057,-19.711,174.48,-6.5516,2.3191,8.2711,8.0561,0,0,9.4931,-16.288,10.444,-34.338,0,0,-6.4166,0.09121,2.6052,6.6409,0,0,3.2184,13.251,-16.735,-30.096,0,0,-6.7558,0.98462,3.9536,-11.159,1.3135,2.4035,68.577,-0.74977,-21.546,-81.938,-4.673,24.678,-5.1411,9.6013,-111.88,19.177,-22.625,10.485,7.0898,0,0,-6.0224,16.439,59.755,-0,0,0,-0,0,0,-5.3855,-5.8871,108.65,10.522,41.73,-9.2693,17.575,0,0,-35.823,-31.647,-45.465,-0,0,0,-0,0,0
8.9096,-271.98,4848,3.4247,-19.763,174.43,-6.6031,2.2843,8.2819,8.0352,0,0,9.5095,-16.303,10.444,-34.347,0,0,-6.49,0.068928,2.6193,6.6356,0,0,3.2222,13.212,-16.737,-30.108,0,0,-6.7911,0.99052,3.9825,-11.139,1.3354,2.3378,68.496,-0.97952,-21.251,-81.93,-4.6542,24.677,-5.1643,9.6296,-111.85,19.152,-22.509,10.445,7.0738,0,0,-6.4223,16.595,59.718,-0,0,0,-0,0,0,-5.3526,-5.8921,108.68,10.525,41.769,-9.2527,17.61,0,0,-35.399,-31.432,-45.2,-0,0,0,-0,0,0
8.8392,-272.04,4848.1,3.4075,-19.78,174.42,-6.5985,2.2922,8.2839,8.0105,0,0,9.5294,-16.313,10.465,-34.288,0,0,-6.485,0.088218,2.6229,6.6045,0,0,3.2407,13.179,-16.739,-30.121,0,0,-6.783,1.0094,4.0029,-11.104,1.3625,2.2972,68.489,-1.1275,-21.084,-81.889,-4.6982,24.681,-5.1455,9.6386,-111.85,19.076,-22.39,10.416,7.0673,0,0,-7.1668,16.76,59.572,-0,0,0,-0,0,0,-5.3429,-5.8786,108.67,10.548,41.973,-9.2254,17.644,0,0,-35.021,-31.175,-45.016,-0,0,0,-0,0,0
8.7945,-272.07,4848.2,3.3519,-19.817,174.39,-6.6258,2.2453,8.2885,7.9889,0,0,9.542,-16.304,10.471,-34.287,0,0,-6.5278,0.062163,2.6304,6.5913,0,0,3.2447,13.159,-16.74,-30.143,0,0,-6.7893,1.0228,4.0282,-11.102,1.3826,2.2647,68.489,-1.2823,-20.932,-81.872,-4.7411,24.67,-5.1302,9.6359,-111.85,19.058,-22.439,10.4,7.0006,0,0,-7.9642,16.915,59.085,-0,0,0,-0,0,0,-5.2867,-5.8365,108.65,10.555,42.134,-9.2176,17.619,0,0,-35.005,-31.101,-45.136,-0,0,0,-0,0,0
8.7408,-272.09,4848.1,3.3221,-19.872,174.36,-6.6333,2.1874,8.2919,7.9691,0,0,9.563,-16.304,10.466,-34.289,0,0,-6.5669,0.0068631,2.6357,6.6045,0,0,3.2529,13.16,-16.731,-30.134,0,0,-6.7482,1.0292,4.0666,-11.118,1.3956,2.2102,68.524,-1.4596,-20.754,-81.846,-4.7788,24.683,-5.1244,9.6491,-111.86,19.08,-22.681,10.402,7.0022,0,0,-8.5189,16.742,58.193,-0,0,0,-0,0,0,-5.2676,-5.834,108.62,10.57,42.333,-9.2052,17.621,0,0,-34.931,-31.206,-45.052,-0,0,0,-0,0,0
8.6235,-272.16,4848.4,3.2485,-19.88,174.34,-6.6596,2.1538,8.2902,7.9314,0,0,9.5687,-16.297,10.449,-34.246,0,0,-6.5933,-0.026445,2.6346,6.5554,0,0,3.2654,13.173,-16.736,-30.135,0,0,-6.8383,1.0421,4.1,-11.021,1.4306,2.139,68.569,-1.5647,-20.645,-81.868,-4.7571,24.711,-5.1447,9.6892,-111.87,19.15,-23.002,10.428,7.0304,0,0,-9.2092,16.309,57.137,-0,0,0,-0,0,0,-5.2578,-5.8884,108.63,10.666,42.355,-9.2299,17.579,0,0,-34.942,-31.232,-44.897,-0,0,0,-0,0,0
8.4756,-272.22,4848.6,3.2152,-19.905,174.32,-6.644,2.2186,8.2923,7.8626,0,0,9.5883,-16.361,10.482,-34.23,0,0,-6.5777,-0.10633,2.6325,6.5043,0,0,3.2799,13.222,-16.722,-30.129,0,0,-6.878,1.0407,4.1548,-10.956,1.4493,2.0489,68.573,-1.708,-20.501,-81.854,-4.7667,24.704,-5.2002,9.7338,-111.86,19.149,-23.152,10.436,7.0495,0,0,-10.145,16.073,56.033,-0,0,0,-0,0,0,-5.2739,-5.9112,108.61,10.735,42.509,-9.2191,17.569,0,0,-34.898,-31.243,-44.647,-0,0,0,-0,0,0
8.326,-272.26,4848.7,3.2122,-19.961,174.31,-6.6022,2.2122,8.2892,7.8069,0,0,9.6031,-16.391,10.524,-34.237,0,0,-6.5681,-0.18446,2.6285,6.4966,0,0,3.2843,13.233,-16.724,-30.137,0,0,-6.8416,1.0232,4.212,-10.942,1.4461,1.9529,68.618,-1.7373,-20.475,-81.777,-4.8508,24.72,-5.2249,9.7883,-111.85,19.17,-23.236,10.458,7.0178,0,0,-11.313,16.167,55.029,-0,0,0,-0,0,0,-5.2559,-5.9181,108.61,10.725,42.487,-9.2079,17.576,0,0,-34.711,-31.174,-44.397,-0,0,0,-0,0,0
8.2118,-272.31,4848.8,3.1784,-20.021,174.29,-6.5935,2.1533,8.29,7.7731,0,0,9.6446,-16.436,10.422,-34.288,0,0,-6.5954,-0.24128,2.6274,6.501,0,0,3.287,13.234,-16.723,-30.114,0,0,-6.8354,0.99944,4.2588,-10.93,1.436,1.8728,68.696,-1.7759,-20.461,-81.754,-4.9135,24.742,-5.2015,9.824,-111.84,19.171,-23.264,10.437,6.9436,0,0,-12.34,16.238,54.303,-0,0,0,-0,0,0,-5.2551,-5.9295,108.61,10.72,42.608,-9.1605,17.6,0,0,-34.648,-31.222,-44.363,-0,0,0,-0,0,0
8.0876,-272.36,4849,3.1412,-20.038,174.28,-6.5986,2.1134,8.2825,7.7554,0,0,9.6467,-16.426,10.417,-34.311,0,0,-6.6025,-0.28157,2.6209,6.4755,0,0,3.2976,13.244,-16.724,-30.119,0,0,-6.8639,0.99338,4.2785,-10.897,1.4419,1.8236,68.771,-1.813,-20.457,-81.729,-4.9642,24.752,-5.1725,9.8386,-111.8,19.109,-23.253,10.369,6.8653,0,0,-13.4,16.299,53.865,-0,0,0,-0,0,0,-5.2597,-5.9221,108.61,10.713,42.735,-9.1506,17.671,0,0,-34.928,-31.478,-44.223,-0,0,0,-0,0,0
7.9142,-272.43,4849.3,3.0884,-20.028,174.26,-6.6122,2.0855,8.2803,7.7338,0,0,9.624,-16.361,10.516,-34.275,0,0,-6.5995,-0.29185,2.6194,6.4222,0,0,3.2974,13.266,-16.718,-30.093,0,0,-6.9415,0.99554,4.2947,-10.8,1.4563,1.7954,68.75,-1.9512,-20.329,-81.755,-4.8821,24.72,-5.1949,9.8968,-111.78,19.074,-23.1,10.267,6.7389,0,0,-14.202,16.14,53.638,-0,0,0,-0,0,0,-5.2394,-5.927,108.6,10.729,42.745,-9.1767,17.696,0,0,-35.142,-31.646,-43.801,-0,0,0,-0,0,0
7.7416,-272.5,4849.7,3.0038,-19.99,174.24,-6.6551,2.1173,8.2749,7.7015,0,0,9.6172,-16.374,10.5,-34.255,0,0,-6.6155,-0.26795,2.6124,6.3547,0,0,3.303,13.272,-16.719,-30.076,0,0,-7.0735,1.004,4.2833,-10.694,1.4785,1.7894,68.786,-2.0684,-20.221,-81.748,-4.8729,24.723,-5.1952,9.9228,-111.77,19.01,-23.057,10.188,6.7374,0,0,-15.407,15.94,53.393,-0,0,0,-0,0,0,-5.2384,-5.9129,108.57,10.679,42.716,-9.1355,17.691,0,0,-35.178,-31.686,-43.345,-0,0,0,-0,0,0
7.5666,-272.57,4850.1,2.9271,-19.926,174.21,-6.6921,2.1426,8.2743,7.6698,0,0,9.6134,-16.34,10.495,-34.229,0,0,-6.6213,-0.218,2.6145,6.2842,0,0,3.2982,13.283,-16.721,-30.088,0,0,-7.194,1.0269,4.2879,-10.624,1.5179,1.7618,68.841,-2.1707,-20.123,-81.717,-4.9139,24.743,-5.1317,9.9401,-111.8,19.037,-23.157,10.175,6.776,0,0,-16.513,15.688,52.899,-0,0,0,-0,0,0,-5.2509,-5.9091,108.55,10.626,42.685,-9.0739,17.647,0,0,-35.403,-31.801,-43.087,-0,0,0,-0,0,0
7.4165,-272.61,4850.3,2.8578,-19.915,174.19,-6.7183,2.1405,8.2755,7.6335,0,0,9.641,-16.366,10.397,-34.288,0,0,-6.6542,-0.23475,2.6164,6.2642,0,0,3.2846,13.295,-16.73,-30.085,0,0,-7.2663,1.0318,4.2972,-10.615,1.5399,1.707,68.929,-2.2467,-20.031,-81.684,-4.9697,24.807,-5.1101,9.9232,-111.8,19.034,-23.402,10.162,6.8841,0,0,-17.207,15.321,52.205,-0,0,0,-0,0,0,-5.2183,-5.9019,108.57,10.546,42.614,-9.051,17.655,0,0,-35.325,-31.455,-42.448,-0,0,0,-0,0,0
7.2828,-272.65,4850.6,2.8226,-19.923,174.17,-6.7065,2.1717,8.2816,7.5766,0,0,9.6258,-16.372,10.495,-34.204,0,0,-6.655,-0.26887,2.6216,6.2425,0,0,3.2749,13.313,-16.728,-30.078,0,0,-7.2934,1.0363,4.2979,-10.631,1.5511,1.6852,68.996,-2.3866,-19.913,-81.63,-5.0369,24.811,-5.0422,9.8729,-111.84,19.053,-23.713,10.186,6.9561,0,0,-17.9,15.034,51.432,-0,0,0,-0,0,0,-5.1697,-5.9043,108.58,10.577,42.745,-9.0665,17.628,0,0,-35.586,-31.358,-42.063,-0,0,0,-0,0,0
7.1905,-272.69,4850.9,2.7911,-19.936,174.15,-6.7055,2.1634,8.2868,7.555,0,0,9.619,-16.382,10.493,-34.148,0,0,-6.6604,-0.29138,2.6259,6.2291,0,0,3.2621,13.315,-16.753,-30.073,0,0,-7.3071,1.0291,4.283,-10.629,1.5494,1.6685,69.054,-2.552,-19.759,-81.657,-4.9921,24.825,-5.122,9.9622,-111.8,19.113,-23.765,10.071,6.9966,0,0,-18.689,14.918,50.604,-0,0,0,-0,0,0,-5.1886,-5.9479,108.6,10.626,42.978,-9.0674,17.677,0,0,-35.651,-31.195,-41.244,-0,0,0,-0,0,0
7.0479,-272.72,4851.2,2.7486,-19.925,174.14,-6.7178,2.1545,8.2816,7.5461,0,0,9.6024,-16.371,10.473,-34.185,0,0,-6.6657,-0.27814,2.622,6.2074,0,0,3.2472,13.316,-16.734,-30.079,0,0,-7.3599,1.0344,4.2494,-10.605,1.5556,1.6964,69.103,-2.7104,-19.65,-81.677,-5.0305,24.796,-5.1152,9.9911,-111.79,19.086,-23.673,9.9691,7.1522,0,0,-19.71,14.511,49.479,-0,0,0,-0,0,0,-5.2258,-5.9887,108.59,10.622,42.922,-9.0713,17.683,0,0,-35.446,-30.672,-40.3,-0,0,0,-0,0,0
6.9418,-272.76,4851.6,2.7154,-19.912,174.13,-6.7233,2.1418,8.2856,7.5446,0,0,9.5836,-16.364,10.45,-34.193,0,0,-6.6611,-0.27038,2.6263,6.1896,0,0,3.223,13.315,-16.737,-30.068,0,0,-7.4115,1.0327,4.207,-10.575,1.5556,1.7216,69.07,-2.8965,-19.463,-81.62,-5.0698,24.758,-5.0804,9.9719,-111.8,19.134,-23.789,9.9536,7.0813,0,0,-20.32,14.51,48.649,-0,0,0,-0,0,0,-5.2524,-6.0039,108.6,10.624,43.114,-9.0583,17.683,0,0,-35.422,-30.513,-39.763,-0,0,0,-0,0,0
6.8136,-272.79,4851.9,2.6786,-19.917,174.11,-6.7389,2.1464,8.2853,7.5552,0,0,9.5552,-16.372,10.438,-34.119,0,0,-6.6673,-0.19869,2.6302,6.1708,0,0,3.2136,13.238,-16.759,-30.101,0,0,-7.4549,1.0194,4.1644,-10.555,1.544,1.742,69.074,-3.1225,-19.253,-81.61,-5.1377,24.729,-5.1409,9.9718,-111.77,19.099,-23.79,9.8751,7.0925,0,0,-20.964,14.378,47.764,-0,0,0,-0,0,0,-5.2214,-6.0107,108.61,10.643,43.428,-9.011,17.686,0,0,-35.62,-30.507,-39.549,-0,0,0,-0,0,0
6.7001,-272.83,4852.4,2.6678,-19.912,174.13,-6.7317,1.9703,8.2614,7.6368,0,0,9.5092,-16.238,10.285,-34.193,0,0,-6.6403,0.020992,2.6253,6.1396,0,0,3.204,13.058,-16.772,-30.135,0,0,-7.4883,1.0026,4.0875,-10.521,1.5257,1.7846,69.053,-3.3521,-19.04,-81.539,-5.3526,24.684,-5.0931,9.9576,-111.8,19.094,-23.83,9.8666,7.1489,0,0,-21.7,14.403,46.748,-0,0,0,-0,0,0,-5.1917,-6.0446,108.58,10.563,43.463,-8.8434,17.701,0,0,-35.45,-29.936,-39.184,-0,0,0,-0,0,0
6.7444,-272.82,4852.6,2.7153,-19.929,174.15,-6.7528,2.1877,8.2633,7.7359,0,0,9.442,-16.3,10.492,-34.054,0,0,-6.6332,0.38095,2.6446,6.1942,0,0,3.1617,12.735,-16.751,-30.181,0,0,-7.3731,0.98366,4.0278,-10.557,1.503,1.7759,68.938,-3.7709,-18.529,-81.464,-5.5177,24.675,-4.9823,9.9504,-111.86,19.104,-23.77,9.8918,7.2986,0,0,-22.371,13.919,45.413,-0,0,0,-0,0,0,-5.0844,-6.0695,108.56,10.343,43.696,-8.5478,17.816,0,0,-34.811,-29.381,-38.468,-0,0,0,-0,0,0
6.7353,-272.82,4852.7,2.74,-19.886,174.16,-6.9214,2.1332,8.2484,8.118,0,0,9.3438,-16.101,10.611,-34.104,0,0,-6.592,0.5717,2.6502,6.1678,0,0,3.1499,12.637,-16.751,-30.203,0,0,-7.2939,0.97966,3.9878,-10.552,1.4991,1.7595,68.821,-4.3006,-17.944,-81.396,-5.8458,24.629,-4.4531,9.946,-112.08,19.24,-23.549,9.9241,7.5684,0,0,-23.062,13.13,44.529,-0,0,0,-0,0,0,-4.8596,-6.0634,108.54,10.033,44.401,-8.0097,18.086,0,0,-34.129,-28.795,-38.05,-0,0,0,-0,0,0
6.7326,-272.9,4852.7,2.7754,-19.757,174.15,-7.152,1.9064,8.2497,8.6397,0,0,9.2614,-15.7,10.656,-34.118,0,0,-6.5462,0.92984,2.6974,6.1439,0,0,3.1368,12.449,-16.72,-30.335,0,0,-7.2431,0.99815,3.9619,-10.526,1.5132,1.7743,68.68,-4.9344,-17.298,-81.309,-6.6289,24.545,-4.2814,9.9908,-112.19,18.989,-22.544,9.4248,7.8927,0,0,-23.708,12.091,44.403,-0,0,0,-0,0,0,-4.55,-6.1413,108.45,9.3674,44.762,-6.9052,18.562,0,0,-33.018,-27.428,-37.905,-0,0,0,-0,0,0
6.7582,-273.02,4852.6,2.818,-19.537,174.14,-7.4622,1.874,8.263,9.235,0,0,9.2107,-15.321,10.809,-34.253,0,0,-6.5276,1.3316,2.7487,6.172,0,0,3.1035,12.324,-16.639,-30.392,0,0,-7.1938,1.0214,3.9593,-10.35,1.5358,1.7712,68.539,-5.9199,-16.243,-81.221,-7.0621,24.457,-4.0937,10.013,-112.36,18.363,-21.073,8.6455,8.5285,0,0,-24.196,10.693,44.08,-0,0,0,-0,0,0,-4.1988,-6.3561,108.31,8.4519,45.173,-5.0999,19.182,0,0,-30.642,-25.013,-37.801,-0,0,0,-0,0,0
6.9761,-273.05,4852.1,2.9332,-19.338,174.15,-7.8024,1.7829,8.2866,9.9729,0,0,9.1567,-14.948,10.878,-34.304,0,0,-6.5345,1.5829,2.8117,6.3281,0,0,3.0469,12.303,-16.531,-30.558,0,0,-6.9945,0.97263,3.9869,-10.223,1.4878,1.6859,68.43,-7.0474,-15.008,-81.053,-7.6257,24.395,-3.669,9.8449,-112.48,17.313,-19.808,7.489,9.3872,0,0,-23.887,9.2177,43.365,-0,0,0,-0,0,0,-3.3202,-6.4655,108.2,7.1665,45.25,-2.6716,19.918,0,0,-27.181,-21.611,-37.267,-0,0,0,-0,0,0
7.2807,-272.9,4851.3,3.0805,-19.07,174.19,-8.2324,1.7254,8.2976,10.884,0,0,9.031,-14.592,10.989,-34.323,0,0,-6.5754,1.8289,2.8538,6.5835,0,0,2.943,12.311,-16.47,-30.712,0,0,-6.6857,0.92792,3.9959,-10.189,1.4407,1.5776,68.335,-8.4382,-13.447,-80.699,-8.2089,24.331,-3.0267,9.3871,-112.62,15.86,-18.679,6.004,10.255,0,0,-22.883,8.0652,42.168,-0,0,0,-0,0,0,-2.6551,-6.209,108.29,5.1576,44.072,-0.16449,20.905,0,0,-22.726,-17.162,-35.901,-0,0,0,-0,0,0
7.7584,-272.57,4850.4,3.2258,-18.667,174.28,-8.7028,1.8436,8.319,11.769,0,0,8.9304,-14.442,10.884,-34.415,0,0,-6.6539,2.1569,2.8758,6.9044,0,0,2.7909,12.382,-16.416,-30.806,0,0,-6.288,0.88632,3.888,-10.285,1.3706,1.5955,68.221,-9.8621,-11.833,-80.108,-8.7733,24.223,-2.3427,8.9224,-112.71,14.222,-17.206,4.0232,10.915,0,0,-21.467,7.0696,40.822,-0,0,0,-0,0,0,-2.0814,-5.8112,108.42,2.9066,42.478,2.5967,21.989,0,0,-18.276,-13.192,-34.37,-0,0,0,-0,0,0
8.3418,-272.1,4849.4,3.4335,-18.178,174.38,-9.084,1.5363,8.3242,12.66,0,0,8.7737,-13.941,10.719,-34.492,0,0,-6.6842,2.459,2.905,7.2586,0,0,2.5615,12.553,-16.427,-30.788,0,0,-5.8114,0.83692,3.6933,-10.362,1.2557,1.7914,68.074,-11.212,-10.35,-79.485,-9.4264,24.054,-1.882,8.3824,-112.76,12.277,-15.039,1.4824,11.308,0,0,-19.417,5.4467,39.442,-0,0,0,-0,0,0,-1.1565,-5.1251,108.81,1.0124,40.716,4.9023,22.931,0,0,-14.027,-9.4438,-32.707,-0,0,0,-0,0,0
8.8032,-271.44,4848.4,3.5494,-17.576,174.47,-9.5368,1.1919,8.3131,13.533,0,0,8.5418,-13.293,10.508,-34.548,0,0,-6.7236,2.7067,2.9087,7.4898,0,0,2.3266,12.875,-16.447,-30.785,0,0,-5.3896,0.74476,3.4277,-10.432,1.0736,2.139,67.842,-12.451,-8.9976,-78.785,-9.9644,23.831,-1.3459,7.8024,-113.12,10.477,-13.651,-1.133,11.072,0,0,-16.809,4.5097,38.051,-0,0,0,-0,0,0,0.19482,-4.0629,109.42,-0.52054,38.542,6.7026,23.905,0,0,-10.859,-6.5256,-30.945,-0,0,0,-0,0,0
